STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT11,WT13,WT16,WT18,WT19,WT22
USW00024257,"REDDING AIRPORT, CA US",6/25/10,4.7,1726,1322,0,,,,91,61,160,170,0,15,17.9,,,,,,1,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/26/10,7.38,1536,822,0,,,,102,64,10,10,0,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/27/10,6.26,858,829,0,,,,106,73,360,360,0,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/28/10,5.14,951,1824,0,,,,104,66,20,320,0,13,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/29/10,5.14,1530,1817,0,,,,98,66,320,290,0,15,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/30/10,7.16,1709,1258,0,,,,93,63,160,180,0,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/1/10,5.59,1659,1602,0,,,,92,60,150,150,0,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/2/10,7.16,2347,2334,0,,,,92,61,360,10,0,21,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/3/10,10.96,856,921,0,,,,93,66,10,10,0,21.9,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/4/10,10.29,1013,900,0,,,,99,73,20,20,0,25.1,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/5/10,7.16,825,824,0,,,,101,70,350,330,0,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/6/10,5.82,758,757,0,,,,99,66,10,20,0,19.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/7/10,4.7,1741,1746,0,,,,99,68,150,160,0,19.9,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/8/10,4.7,1736,1810,0,,,,105,70,170,160,0,23,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/9/10,6.93,1556,1556,0,,,,103,68,170,170,0,21,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/10/10,5.14,1803,1634,0,,,,102,69,180,160,0,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/11/10,4.03,1706,1801,0,,,,105,68,160,170,0,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/12/10,6.04,1704,1259,0,,,,99,68,160,170,0,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/13/10,6.26,1551,1529,0,,,,93,66,190,170,0,17.9,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/14/10,4.03,1650,1408,0,,,,100,68,150,210,0,12.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/15/10,2.91,1335,1334,0,,,,106,70,240,260,0,8.9,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/16/10,4.92,1816,1813,0,,,,107,75,180,180,0,15,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/17/10,4.47,1811,1421,0,,,,105,74,150,160,0,14.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/18/10,4.25,1711,1556,0,,,,105,70,180,190,0,10.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/19/10,4.92,828,1000,0,,,,105,71,360,20,0,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/20/10,5.82,1532,1648,0,,,,105,68,160,170,0,19.9,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/21/10,4.25,1623,2336,0,,,,98,66,170,210,0,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/22/10,4.92,1829,1604,0,,,,107,65,180,190,0,19.9,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/23/10,3.8,1732,1656,0,,,,102,68,160,150,0,15,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/24/10,4.47,1857,1857,0,,,,106,69,180,190,0,17.9,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/25/10,4.03,1718,1454,0,,,,103,69,180,180,0,15,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/26/10,5.82,1545,1533,0,,,,97,68,160,150,0,19.9,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/27/10,5.82,1614,1613,0,,,,93,66,160,160,0,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/28/10,3.8,1539,1439,0,,,,95,62,160,160,0,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/29/10,4.25,1658,1724,0,,,,96,61,150,160,0,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/30/10,4.47,1623,1506,0,,,,97,61,140,150,0,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/31/10,4.47,1405,1348,0,,,,95,63,150,150,0,15,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/1/10,3.8,1737,1641,0,,,,98,60,150,170,0,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/2/10,3.8,1713,1635,0,,,,97,64,150,140,0,15,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/3/10,3.58,1516,1636,0,,,,101,62,150,150,0,16.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/4/10,3.36,1503,1503,0,,,,99,64,160,170,0,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/5/10,4.03,1728,1445,0,,,,99,63,170,200,0,16.1,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/6/10,4.92,1717,1719,0,,,,100,64,180,170,0,19.9,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/7/10,5.14,1833,1832,0,,,,101,64,180,180,0,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/8/10,5.14,1659,1728,0,,,,96,65,160,160,0,17.9,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/9/10,4.92,1327,1457,0,,,,92,66,160,150,0,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/10/10,5.59,1343,1353,0,,,,91,63,190,190,0,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/11/10,6.71,1423,1304,0,,,,86,62,170,160,0,19.9,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/12/10,3.58,912,912,0,,,,97,60,30,30,0,12.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/13/10,4.03,1721,1651,0,,,,96,63,150,160,0,15,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/14/10,4.03,1621,1550,0,,,,96,63,150,160,0,16.1,19.9,,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",8/15/10,3.13,1656,1655,0,,,,97,67,160,160,0,14.1,17,,,,,,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",8/16/10,3.8,1819,1818,0,,,,104,64,180,190,0,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/17/10,5.82,1313,1313,0,,,,96,66,180,180,0,23,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/18/10,3.36,1616,1520,0,,,,94,56,180,180,0,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/19/10,3.58,1751,1750,0,,,,99,57,160,160,0,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/20/10,5.14,1604,1549,0,,,,96,59,170,170,0,19.9,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/21/10,7.38,1509,1508,0,,,,88,57,170,170,0,21.9,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/22/10,3.58,1410,1408,0,,,,91,59,100,30,0,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/23/10,9.84,1035,1053,0,,,,101,73,10,360,0,23.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/24/10,3.13,901,1411,0,,,,107,62,10,130,0,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/25/10,3.8,1317,1431,0,,,,110,62,180,150,0,13,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/26/10,4.92,1413,1413,0,,,,99,70,170,170,0,17,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/27/10,9.62,1646,2019,0,,,,93,71,170,170,0,21,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/28/10,6.26,137,404,0.13,,,,75,58,190,180,0,19.9,23,,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",8/29/10,4.7,921,1249,0,,,,82,59,10,360,0,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/30/10,3.58,1439,1453,0,,,,82,50,150,200,0,14.1,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/31/10,7.61,1643,950,0,,,,92,60,20,10,0,16.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/1/10,10.51,802,1200,0,,,,98,73,350,350,0,21.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/2/10,4.7,1649,1337,0,,,,101,68,160,150,0,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/3/10,3.8,1624,1511,0,,,,102,63,170,150,0,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/4/10,4.03,1659,1703,0,,,,99,61,160,150,0,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/5/10,12.08,948,951,0,,,,91,62,10,20,0,25.1,33.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/6/10,8.72,1128,1049,0,,,,96,63,30,20,0,23,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/7/10,5.14,1452,1424,0,,,,91,54,160,150,0,21,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/8/10,5.37,1546,1546,0.23,,,,71,58,170,170,0,23.9,28,1,,,,1,,1,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",9/9/10,1.79,1437,1610,0,,,,77,54,180,160,0,8.1,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/10/10,4.03,948,947,0,,,,89,53,360,350,0,14.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/11/10,3.13,1659,1403,0,,,,90,53,150,170,0,10.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/12/10,2.68,1602,1559,0,,,,94,52,150,140,0,10.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/13/10,2.46,1622,1556,0,,,,90,55,180,150,0,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/14/10,3.13,1615,1351,0,,,,89,54,150,210,0,12.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/15/10,2.68,1736,1714,0,,,,89,52,150,140,0,10.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/16/10,2.46,1702,1658,0,,,,92,56,150,160,0,13,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/17/10,3.13,1519,1445,0,,,,82,58,150,170,0,10.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/18/10,7.16,2117,2110,0,,,,82,63,170,180,0,21,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/19/10,4.03,2355,1421,0.11,,,,71,58,210,210,0,13,17.9,1,,1,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",9/20/10,4.03,1048,1803,0,,,,83,55,10,170,0,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/21/10,2.01,1442,1434,0,,,,80,51,170,170,0,12.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/22/10,3.36,1716,1715,0,,,,79,52,180,180,0,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/23/10,2.01,1222,1708,0,,,,84,51,220,150,0,8.1,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/24/10,1.79,2040,1120,0,,,,92,52,330,330,0,8.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/25/10,2.01,1408,632,0,,,,95,50,180,120,0,8.1,14.1,,,,,,1,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/26/10,2.91,2121,1920,0,,,,99,57,320,330,0,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/27/10,1.79,1328,1745,0,,,,99,55,140,130,0,10.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/28/10,2.24,2258,654,0,,,,103,54,330,60,0,8.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/29/10,3.58,859,902,0,,,,106,56,350,360,0,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/30/10,2.01,1751,1706,0,,,,98,57,160,150,0,10.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/1/10,2.24,1729,1744,0,,,,97,59,160,160,0,10.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/2/10,2.46,1607,1350,0,,,,93,56,160,200,0,12.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/3/10,4.25,2110,2110,0,,,,81,60,180,170,0,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/4/10,4.92,2115,2059,0.01,,,,66,53,340,330,0,13,19.9,,,,,1,,1,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/5/10,15.21,1209,1032,0,,,,80,60,30,40,0,34.9,45,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/6/10,3.8,425,424,0.04,,,,75,58,190,190,0,15,17.9,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/7/10,5.14,1119,707,0,,,,73,61,160,210,0,16.1,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/8/10,2.68,1506,729,0,,,,77,51,160,210,0,12.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/9/10,2.01,1414,1526,0,,,,87,54,20,50,0,8.9,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/10/10,3.58,1243,2119,0,,,,94,57,290,30,0,13,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/11/10,14.09,1404,1403,0,,,,87,65,360,360,0,32,40,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/12/10,7.61,1222,1135,0,,,,91,60,10,30,0,17,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/13/10,1.57,956,1657,0,,,,92,53,350,270,0,8.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/14/10,2.01,2359,1727,0,,,,89,51,310,160,0,8.1,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/15/10,1.34,1529,630,0,,,,87,56,160,220,0,8.1,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/16/10,2.68,1436,1435,0,,,,80,54,160,160,0,12.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/17/10,1.79,518,,0,,,,67,51,270,,0,10.1,,,,,,,,1,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/18/10,4.7,1220,642,0,,,,89,48,30,270,0,17.9,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/19/10,2.68,1152,1022,0,,,,91,46,350,10,0,12.1,16.1,1,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/20/10,1.12,1334,1636,0,,,,76,48,190,190,0,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/21/10,4.25,1509,1242,0,,,,67,52,150,140,0,14.1,17,,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/22/10,2.91,2359,2358,0.14,,,,62,56,170,170,0,16.1,19.9,1,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/23/10,10.07,2336,2335,1.21,,,,57,52,180,180,0,30,36.9,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/24/10,16.11,346,109,2.29,,,,63,47,170,180,0,36.9,49,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/25/10,2.46,1503,726,0,,,,63,42,170,270,0,8.9,21.9,,,,,,1,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/26/10,3.58,2154,2206,0,,,,65,39,360,350,0,12.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/27/10,3.36,2300,1010,0.08,,,,60,37,10,30,0,8.9,13,1,,,,1,,1,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/28/10,4.47,443,443,0.7,,,,54,48,350,340,0,17.9,23,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/29/10,2.91,114,1300,0.17,,,,63,50,20,290,0,13,19.9,,,,,1,,1,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/30/10,7.61,1730,1723,0.02,,,,57,53,160,170,0,19.9,25.1,,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",10/31/10,4.7,1045,1018,0,,,,62,52,200,190,0,12.1,17,,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/1/10,2.01,2030,1329,0,,,,75,45,310,10,0,8.1,13,1,,,,,,,,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",11/2/10,6.26,1219,1218,0,,,,86,50,20,20,0,23,28,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/3/10,1.12,2219,2206,0,,,,78,47,320,310,0,6.9,8.9,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/4/10,0.89,1911,1902,0,,,,79,50,60,320,0,6,8.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/5/10,0.89,444,444,0,,,,74,51,280,280,0,6.9,8.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/6/10,5.82,2351,2357,0,,,,72,48,190,190,0,21.9,25.9,1,1,,,1,1,1,1,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/7/10,13.87,442,827,0.69,,,,61,43,160,170,0,36,42.9,1,,1,,1,,1,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/8/10,2.24,1208,1210,0,,,,62,36,20,20,0,10.1,15,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/9/10,1.12,2230,2229,0.11,,,,50,36,220,210,0,8.9,13,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/10/10,4.03,2357,2345,0.01,,,,61,43,350,10,0,12.1,16.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/11/10,5.37,1102,1152,0,,,,66,39,10,20,0,15,17,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/12/10,5.82,1543,1542,0,,,,69,36,30,30,0,21.9,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/13/10,10.51,1055,250,0,,,,67,55,10,340,0,21,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/14/10,4.7,1806,,0,,,,77,52,360,,0,12.1,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/15/10,8.28,1101,,0,,,,78,50,20,,0,17,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/16/10,6.93,1350,1324,0,,,,72,48,10,10,0,16.1,17.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/17/10,1.79,5,4,0,,,,65,36,10,10,0,14.1,16.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/18/10,2.24,1506,1401,0,,,,62,39,170,190,0,13,15,1,,,,,,1,,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",11/19/10,2.46,2359,2356,0.01,,,,52,44,200,190,0,13,16.1,1,,,,1,,1,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/20/10,14.54,1332,1301,0.68,,,,47,41,160,150,0,31.1,36.9,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/21/10,6.71,1812,1708,0.01,,,,51,40,180,170,0,23.9,31.1,,,1,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/22/10,14.54,1949,2042,0.09,,,,54,41,170,190,0,31.1,38.9,,,,,1,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/23/10,8.28,306,211,0.08,,,,49,30,180,170,0,28,34.9,,,,,,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/24/10,9.17,2356,2357,0,,,,49,27,360,360,0,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/25/10,6.49,28,27,0,,,,57,31,360,360,0,23,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/26/10,0.89,2114,2114,0,,,,51,28,350,360,0,8.9,13,,,,,1,1,1,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/27/10,3.58,252,245,0.57,,,,44,31,170,170,0,12.1,16.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",11/28/10,2.24,1447,1447,0,,,,52,26,20,20,0,8.9,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/29/10,2.68,1122,1637,0,,,,55,27,20,320,0,12.1,15,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/30/10,0.89,1218,1218,0,,,,50,37,20,10,0,6,6.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/1/10,2.68,1124,1420,0,,,,49,41,20,330,0,8.1,10.1,,,,,,,,,,,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/2/10,2.24,2033,2033,0.2,,,,48,42,10,10,0,8.9,12.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/3/10,3.8,1510,2048,0.01,,,,51,42,360,350,0,10.1,13,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/4/10,2.68,1914,1917,0.13,,,,57,44,330,340,0,8.1,12.1,1,,,,1,1,1,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/5/10,4.7,2355,2354,1.24,,,,56,49,170,170,0,25.1,31.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/6/10,10.07,39,38,0.24,,,,58,47,160,160,0,28,36.9,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/7/10,0.67,1048,,0,,,,61,41,20,,0,6.9,,1,1,,,,,,1,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",12/8/10,5.82,1034,1032,0.66,,,,52,48,190,180,0,23,29.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/9/10,0.67,2357,2355,0.16,,,,55,50,270,280,0,6.9,10.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/10/10,5.14,318,317,0.01,,,,57,53,180,180,0,14.1,17,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/11/10,2.46,1344,1416,0.02,,,,59,47,30,30,0,6.9,8.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/12/10,1.34,1516,1516,0,,,,51,41,150,150,0,8.1,8.9,1,1,,,,,,1,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",12/13/10,2.01,2321,2321,0.23,,,,51,48,90,90,0,17,19.9,1,1,,,1,,,1,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/14/10,6.71,623,623,0.55,,,,54,38,170,160,0,25.9,33.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/15/10,2.24,1638,,0,,,,54,31,330,,0,6,,1,,,,,,,,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",12/16/10,0.22,2305,2305,0,,,,53,28,330,330,0,4.9,6,1,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/17/10,0.67,2352,2352,0.41,,,,44,31,260,250,0,8.1,10.1,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/18/10,7.83,2038,2056,0.81,,,,55,41,180,180,0,17,21.9,1,,1,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/19/10,9.4,1315,1312,0.14,,,,53,41,250,240,0,30,42.9,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/20/10,17.67,2207,251,0.16,,,,50,45,160,170,0,25.9,33.1,1,,,,1,,1,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/21/10,9.62,515,458,0.29,,,,52,45,170,160,0,17.9,23.9,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/22/10,3.13,730,942,0.73,,,,54,38,20,10,0,10.1,12.1,1,1,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/23/10,0.45,204,132,0,,,,54,36,320,320,0,6,8.1,1,1,,,,,,,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",12/24/10,0.67,2331,1627,0,,,,53,46,180,70,0,6,14.1,1,,,,,,,,,1,,,,
USW00024257,"REDDING AIRPORT, CA US",12/25/10,9.84,1745,1747,1,,,,50,45,180,160,0,31.1,38,1,,,,1,,,,,1,1,,,
USW00024257,"REDDING AIRPORT, CA US",12/26/10,14.09,955,902,0.12,,,,51,46,180,180,0,33.1,45,1,,,,1,,1,,,1,1,,,
